2.472000000000000031e-01
2.896000000000000241e-01
2.192000000000000060e-01
2.687999999999999834e-01
3.104000000000000092e-01
2.816000000000000170e-01
2.295999999999999985e-01
1.759999999999999898e-01
1.880000000000000004e-01
2.247999999999999998e-01
2.424000000000000044e-01
2.520000000000000018e-01
2.511999999999999789e-01
2.031999999999999917e-01
1.960000000000000075e-01
2.567999999999999727e-01
2.456000000000000127e-01
2.159999999999999976e-01
2.752000000000000002e-01
1.895999999999999908e-01
