2.936000000000000276e-01
3.423999999999999821e-01
2.807999999999999940e-01
3.128000000000000225e-01
3.351999999999999980e-01
3.343999999999999750e-01
2.832000000000000073e-01
2.152000000000000024e-01
2.399999999999999911e-01
3.095999999999999863e-01
3.015999999999999792e-01
3.128000000000000225e-01
3.280000000000000138e-01
2.431999999999999995e-01
2.247999999999999998e-01
3.128000000000000225e-01
2.776000000000000134e-01
2.647999999999999798e-01
3.376000000000000112e-01
2.328000000000000069e-01
