2.607999999999999763e-01
1.887999999999999956e-01
2.104000000000000037e-01
2.992000000000000215e-01
2.431999999999999995e-01
1.839999999999999969e-01
1.983999999999999930e-01
2.016000000000000014e-01
1.776000000000000079e-01
1.416000000000000036e-01
1.791999999999999982e-01
2.456000000000000127e-01
1.832000000000000017e-01
2.016000000000000014e-01
1.448000000000000120e-01
2.152000000000000024e-01
1.872000000000000053e-01
1.816000000000000114e-01
2.008000000000000063e-01
1.719999999999999862e-01
