2.544000000000000150e-01
3.064000000000000057e-01
2.407999999999999863e-01
2.615999999999999992e-01
2.975999999999999757e-01
3.088000000000000189e-01
2.288000000000000034e-01
1.927999999999999992e-01
1.952000000000000124e-01
2.479999999999999982e-01
2.656000000000000028e-01
2.664000000000000257e-01
2.696000000000000063e-01
2.111999999999999988e-01
2.000000000000000111e-01
2.703999999999999737e-01
2.640000000000000124e-01
2.272000000000000131e-01
3.079999999999999960e-01
2.000000000000000111e-01
